Size;MaxErrorGaussSparseFloat;TimeofGaussSparseFloat;ValuesGaussSparseFloat;MonteCarloValuesGaussSparseFloat;MaxErrorGaussSparseDouble;TimeofGaussSparseDouble;ValuesGaussSparseDouble;MonteCarloValuesGaussSparseDouble
25;6.812249E8;1304;[[-0.0], [-6.812249E8], [2.20706128E8], [4.2367608E7], [1.3585927E7], [1.7039966E7], [1.7958962E7], [1.775623E7], [1.7615202E7], [1.7098586E7], [1.6987138E7], [1.7040256E7], [1.7039242E7], [1.7026616E7], [1.7026024E7], [1.7028768E7], [1.702946E7], [1.702975E7], [1.7029844E7], [1.702988E7], [1.7029896E7], [1.702989E7], [1.702989E7], [1.702989E7], [1.7029886E7], [1.7029884E7], [5.4951405E8], [-7.4382784E7], [-3658337.5], [2.293926E7], [1.736215E7], [1.6692882E7], [1.701367E7], [1.7098828E7], [1.7087848E7], [1.7062218E7], [1.7031368E7], [1.702739E7], [1.7030574E7], [1.7029942E7], [1.7029128E7], [1.7029344E7], [1.7029696E7], [1.702981E7], [1.702986E7], [1.7029878E7], [1.7029884E7], [1.7029886E7], [1.7029886E7], [1.7029888E7], [1.7029892E7], [-4.9285864E7], [1.8320834E7], [4743431.5], [1.1418188E7], [1.503813E7], [1.5906559E7], [1.6493954E7], [1.6821512E7], [1.695869E7], [1.7008068E7], [1.7023106E7], [1.7026438E7], [1.702847E7], [1.7029536E7], [1.7029608E7], [1.7029592E7], [1.7029708E7], [1.702981E7], [1.7029852E7], [1.702987E7], [1.702988E7], [1.7029882E7], [1.7029884E7], [1.702989E7], [2.8857818E7], [964388.6], [5604505.0], [8249756.0], [1.1637879E7], [1.4033735E7], [1.5441072E7], [1.6257311E7], [1.668644E7], [1.6889106E7], [1.6976362E7], [1.701075E7], [1.7023254E7], [1.7027728E7], [1.7029204E7], [1.7029586E7], [1.7029702E7], [1.7029782E7], [1.7029836E7], [1.702986E7], [1.7029872E7], [1.7029878E7], [1.702988E7], [-995729.5], [1810552.4], [2569371.8], [5415265.0], [8492223.0], [1.1392762E7], [1.3634034E7], [1.5145574E7], [1.6068818E7], [1.6579168E7], [1.6835318E7], [1.6952548E7], [1.7001538E7], [1.702026E7], [1.7026852E7], [1.702896E7], [1.702956E7], [1.702973E7], [1.7029802E7], [1.702984E7], [1.7029862E7], [1.7029874E7], [397405.97], [268484.38], [1315371.1], [3076005.5], [5648735.0], [8514569.0], [1.1206846E7], [1.3382149E7], [1.4932123E7], [1.5922374E7], [1.6493343E7], [1.6791624E7], [1.6933084E7], [1.6993974E7], [1.7017728E7], [1.7026116E7], [1.702878E7], [1.7029532E7], [1.7029736E7], [1.7029806E7], [1.7029842E7], [-4944.9775], [125644.586], [556097.2], [1621773.9], [3414434.5], [5829743.0], [8516805.0], [1.1076553E7], [1.3205417E7], [1.4774807E7], [1.5810949E7], [1.6427E7], [1.6757749E7], [1.6918164E7], [1.6988336E7], [1.701593E7], [1.7025644E7], [1.7028682E7], [1.7029522E7], [1.7029736E7], [2881.1782], [38804.625], [234708.4], [782893.94], [1894476.9], [3655170.5], [5958088.5], [8516872.0], [1.0984369E7], [1.3079009E7], [1.466039E7], [1.572941E7], [1.6378846E7], [1.6733803E7], [1.6908164E7], [1.6984906E7], [1.7015018E7], [1.7025484E7], [1.702868E7], [-734.50116], [13391.879], [91716.92], [351860.56], [966281.5], [2102820.0], [3829017.8], [6049419.0], [8516746.0], [1.0919396E7], [1.2990196E7], [1.4580741E7], [1.5674034E7], [1.6347722E7], [1.6719683E7], [1.690322E7], [1.6983778E7], [1.701502E7], [158.5684], [4258.167], [33735.98], [146556.78], [454439.06], [1110755.9], [2258542.8], [3954439.5], [6113984.5], [8516651.0], [1.0875139E7], [1.293144E7], [1.4530593E7], [1.5642133E7], [1.6332607E7], [1.6715087E7], [1.6903218E7], [3.4637105], [1315.6986], [11570.989], [56584.727], [196935.55], [538766.5], [1221378.5], [2372343.8], [4042845.8], [6158040.0], [8516597.0], [1.0847652E7], [1.2898093E7], [1.4506547E7], [1.5631834E7], [1.6332607E7], [0.7808924], [372.82162], [3693.2917], [20191.668], [78522.7], [239624.16], [604547.56], [1302568.0], [2451726.2], [4101421.8], [6185431.5], [8516571.0], [1.0834559E7], [1.288738E7], [1.4506547E7], [1.060273], [99.37283], [1089.853], [6634.2983], [28715.535], [97465.734], [273144.97], [652475.3], [1357791.5], [2501758.0], [4134691.5], [6198486.0], [8516564.0], [1.0834559E7], [0.99134445], [25.048819], [296.14832], [1996.2916], [9587.186], [36105.426], [112211.89], [296956.47], [683504.7], [1389628.9], [2525761.0], [4145384.0], [6198486.0], [0.9996855], [6.3757896], [73.9429], [546.69305], [2904.1704], [12112.2], [41691.316], [122151.21], [311025.3], [698587.8], [1399914.1], [2525761.0], [1.0001712], [2.0880113], [17.272516], [135.47362], [792.0926], [3652.4092], [13911.57], [45107.984], [127077.94], [315609.3], [698587.8], [1.000099], [1.196636], [4.2365503], [30.520138], [192.94133], [980.9283], [4132.0635], [14827.558], [46234.777], [127077.93], [0.9999613], [1.0311993], [1.56497], [6.6899714], [41.918705], [232.24266], [1080.5615], [4292.853], [14827.559], [0.9999652], [1.004244], [1.0848068], [1.9451879], [8.535158], [48.239304], [245.71124], [1080.5614], [1.0000151], [1.000482], [1.0106517], [1.132023], [2.1722627], [9.187475], [48.239304], [1.0000169], [1.0000501], [1.0010798], [1.014991], [1.1495261], [2.172263], [1.0000004], [1.0000073], [1.0000873], [1.0013198], [1.0149912], [1.0000004], [1.0000004], [1.0000073], [1.0000871], [1.0000004], [1.0000002], [1.0000006], [1.0000002], [1.0000006], [1.0]];[[0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.503], [0.217], [0.099], [0.042], [0.013], [0.005], [0.004], [0.001], [0.001], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.792], [0.483], [0.281], [0.152], [0.06], [0.028], [0.014], [0.006], [0.001], [0.001], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.919], [0.74], [0.501], [0.3], [0.182], [0.109], [0.043], [0.02], [0.007], [0.004], [0.001], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.953], [0.831], [0.675], [0.495], [0.315], [0.209], [0.094], [0.055], [0.021], [0.014], [0.005], [0.001], [0.002], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.981], [0.927], [0.816], [0.691], [0.514], [0.33], [0.215], [0.099], [0.08], [0.036], [0.016], [0.004], [0.002], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.997], [0.974], [0.908], [0.828], [0.636], [0.513], [0.346], [0.223], [0.126], [0.073], [0.032], [0.018], [0.009], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [1.0], [0.991], [0.942], [0.896], [0.787], [0.663], [0.526], [0.358], [0.236], [0.135], [0.07], [0.036], [0.011], [0.005], [0.001], [0.0], [0.0], [0.0], [1.0], [1.0], [0.995], [0.976], [0.948], [0.872], [0.748], [0.646], [0.52], [0.358], [0.211], [0.136], [0.084], [0.032], [0.013], [0.006], [0.0], [0.0], [1.0], [1.0], [0.995], [0.986], [0.974], [0.933], [0.872], [0.749], [0.639], [0.495], [0.378], [0.246], [0.133], [0.083], [0.048], [0.023], [0.006], [1.0], [1.0], [0.999], [0.993], [0.994], [0.961], [0.932], [0.874], [0.751], [0.656], [0.506], [0.373], [0.255], [0.174], [0.09], [0.038], [1.0], [1.0], [0.999], [1.0], [0.991], [0.989], [0.967], [0.927], [0.852], [0.754], [0.626], [0.493], [0.344], [0.239], [0.153], [1.0], [1.0], [1.0], [1.0], [0.999], [0.993], [0.985], [0.965], [0.912], [0.861], [0.757], [0.622], [0.505], [0.329], [1.0], [1.0], [0.999], [1.0], [1.0], [1.0], [0.994], [0.981], [0.959], [0.909], [0.86], [0.757], [0.62], [1.0], [1.0], [1.0], [1.0], [0.999], [0.999], [0.996], [0.994], [0.987], [0.96], [0.928], [0.857], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [0.998], [0.998], [0.991], [0.978], [0.95], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [0.999], [0.999], [0.992], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [0.999], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [0.999], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0]];0.059634958568771546;827;[[-0.0], [-0.04274069290317664], [-0.04274058629953649], [-0.042740594837562415], [-0.042740594857198506], [-0.04274059494100895], [-0.042740594893567255], [-0.042740594892896444], [-0.04274059489751364], [-0.04274059489304993], [-0.042740594894120236], [-0.04274059489340272], [-0.042740594893592436], [-0.0427405948935827], [-0.04274059489356802], [-0.04274059489357256], [-0.04274059489357099], [-0.04274059489356965], [-0.0427405948935709], [-0.04274059489357045], [-0.042740594893570426], [-0.04274059489357044], [-0.042740594893570454], [-0.04274059489357044], [-0.04274059489357044], [-0.04274059489357041], [0.9999998618292731], [0.46828531903199405], [0.19260578911499474], [0.060538770653717745], [4.793886045319565E-4], [-0.025492824610755898], [-0.03618440957898583], [-0.0403716639048749], [-0.04192921568213259], [-0.04247809085947665], [-0.04266071760636152], [-0.04271785209231552], [-0.04273457323039348], [-0.042739123159903296], [-0.04274026580536961], [-0.042740528296813775], [-0.04274058285921207], [-0.04274059298435639], [-0.042740594633464156], [-0.04274059486404003], [-0.04274059489089503], [-0.042740594893389834], [-0.042740594893562446], [-0.042740594893570294], [-0.04274059489357046], [0.9999999868636811], [0.7643250599354501], [0.4781349607664733], [0.25547111065174], [0.11301223815410225], [0.03250398713735235], [-0.008875488502977036], [-0.028493359292256604], [-0.037132524657998156], [-0.04067694771469068], [-0.04203231754204405], [-0.04251467566423849], [-0.04267395241326651], [-0.0427225294472085], [-0.042736130201652914], [-0.04273959886624904], [-0.04274039678818175], [-0.04274056031286027], [-0.042740589702781946], [-0.04274059424157751], [-0.04274059482762196], [-0.042740594888500905], [-0.042740594893301884], [-0.042740594893562446], [0.9999999960628807], [0.8967076185247648], [0.701736871998776], [0.47858921762870854], [0.2850757859771566], [0.14484839805284816], [0.05584306602054834], [0.005108553988282896], [-0.02122729149956045], [-0.03377275408395926], [-0.039277624379200585], [-0.0415047817643049], [-0.04233459965065199], [-0.04261846762517936], [-0.042707193836646014], [-0.04273236394090268], [-0.04273878799959457], [-0.04274024661719588], [-0.04274053703995394], [-0.042740586812693604], [-0.04274059397604542], [-0.04274059481295216], [-0.042740594888500905], [0.9999999987283337], [0.9567791831601463], [0.8442431561184871], [0.6721743740479819], [0.47862445328188263], [0.30255419454748883], [0.16606424466627773], [0.07308474662250533], [0.01637931413085323], [-0.014932148185439118], [-0.030687663649277774], [-0.037934580403293075], [-0.0409830365362387], [-0.04215384268158684], [-0.042562896031630534], [-0.04269217308869275], [-0.04272884639464235], [-0.04273809030688164], [-0.04274013367543746], [-0.042740523140905984], [-0.04274058574134635], [-0.04274059397604542], [1.000000000930387], [0.9827521492754245], [0.924754972163605], [0.8124097316307574], [0.6547030027581998], [0.4786286345772314], [0.3140198303773082], [0.18094009378387502], [0.08593809115886582], [0.02523911909378885], [-0.009765744096347279], [-0.028073977664194373], [-0.03677495779610603], [-0.040530689219213975], [-0.04199928314481517], [-0.04251709632149863], [-0.042680614597652086], [-0.0427264407964894], [-0.04273770343027856], [-0.04274009374785854], [-0.04274052314090598], [1.0000000002590421], [0.993443803147635], [0.9661348227104618], [0.9014161058093988], [0.791194654480529], [0.6432388325422708], [0.4786293582164933], [0.32195297006067114], [0.19162534282056265], [0.09549680416934483], [0.032017127128438745], [-0.005737316281109001], [-0.02602176846986641], [-0.03587227142389066], [-0.040188767330967545], [-0.04188914236264253], [-0.042487736797210005], [-0.042674516118739604], [-0.04272561639756293], [-0.04273770343027856], [1.000000000135117], [0.997631066677011], [0.9857527487482711], [0.9521507940324202], [0.884174515199307], [0.7763190479747297], [0.6353060803596671], [0.47862953332275937], [0.3275678178973531], [0.19931916144013503], [0.10247231951618486], [0.036989934310898885], [-0.0028026896572556567], [-0.0245640431520908], [-0.035263844303302545], [-0.03997962834307649], [-0.04183307447692511], [-0.04247789492465062], [-0.042674516118739604], [1.0000000000601104], [0.9991886202040223], [0.9943919254385937], [0.9784866792252892], [0.9408800420104679], [0.8713212091535882], [0.7656338874428573], [0.6296913601794261], [0.47862958926066224], [0.3315303482476433], [0.20473797827871487], [0.1073356118332934], [0.04037174101016842], [-9.02898045052389E-4], [-0.023702781301696264], [-0.03496226311680279], [-0.03991065608209879], [-0.04183307447692511], [0.9999999999898662], [0.9997374958040071], [0.9979363514934642], [0.9910321532830652], [0.9721915347398457], [0.9320202410370787], [0.8617625135094096], [0.7579401056071757], [0.6257288799962615], [0.47862961110676444], [0.33423210324774866], [0.20832697012978924], [0.11040003567124651], [0.04232123498665452], [2.053384324801516E-5], [-0.023422167408124563], [-0.03496226311680279], [0.9999999999992721], [0.9999201226658828], [0.999291722232362], [0.9965370274282471], [0.9879470615570388], [0.9670251296251522], [0.9252422347243916], [0.8547870063212452], [0.7525213054926501], [0.6230271470536257], [0.47862962060121234], [0.33591122765148285], [0.21036504143122847], [0.1118700549807926], [0.04295098123015263], [2.053384324801516E-5], [1.0000000000016316], [0.9999772571860931], [0.999774080643701], [0.9987641861733054], [0.9951939827930569], [0.9853333745181863], [0.9629967008911546], [0.9202694281116176], [0.8499237178272689], [0.7489323214468441], [0.621348032539838], [0.47862962460403186], [0.33671131037750834], [0.21101997636867406], [0.1118700549807926], [1.0000000000006584], [0.9999939783336883], [0.9999333574831062], [0.9995940045336303], [0.998242440675298], [0.9940343596301009], [0.9832811644931313], [0.960062073497975], [0.9168876214453063], [0.8468592956337617], [0.7468942534697381], [0.6205479535075604], [0.4786296256523892], [0.33671131037750834], [0.9999999999999553], [0.999998528265575], [0.9999819345438392], [0.9998778726651922], [0.9994132474690272], [0.9977900931269907], [0.9931316728263766], [0.9818234385699883], [0.9581622813202376], [0.9149381273213885], [0.8453892768478666], [0.7462393193639402], [0.6205479535075604], [1.0000000000001852], [0.9999996709116099], [0.9999955353056611], [0.9999665989250025], [0.9998223010419676], [0.9992586878509635], [0.9974481710640625], [0.9925232454120697], [0.9809621763486702], [0.9572388491236121], [0.914308380982949], [0.8453892768478666], [0.9999999999999668], [0.9999999334032001], [0.9999990039721234], [0.9999917690428746], [0.9999515781689831], [0.9997765013074222], [0.9991485470108307], [0.9972390319687328], [0.9922216640775688], [0.9806815623292234], [0.9572388491236121], [0.9999999999999389], [0.9999999879656071], [0.9999998018944848], [0.9999981931050302], [0.99998825149472], [0.9999400196717407], [0.9997471417674708], [0.9990924790955069], [0.9971700596720162], [0.9922216640775688], [0.9999999999999686], [0.9999999980907569], [0.9999999654192478], [0.9999996517234166], [0.999997495411941], [0.999985845895272], [0.9999339211895543], [0.9997372998896503], [0.9990924790955068], [0.9999999999999705], [0.9999999997398702], [0.9999999948091866], [0.9999999421463306], [0.9999995387815974], [0.9999971085351292], [0.9999850214959017], [0.9999339211895542], [0.9999999999999457], [0.9999999999704472], [0.9999999993479869], [0.999999991919098], [0.9999999282472757], [0.9999994988539971], [0.9999971085351292], [0.9999999999999457], [0.9999999999973034], [0.9999999999340333], [0.9999999990824554], [0.9999999908477505], [0.9999999282472756], [1.000000000000001], [0.9999999999998064], [0.9999999999949155], [0.9999999999193644], [0.9999999990824554], [1.000000000000001], [0.9999999999999929], [0.9999999999997228], [0.9999999999949157], [1.0000000000000004], [1.000000000000001], [0.9999999999999929], [1.0000000000000004], [1.000000000000001], [1.0]];[[0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.481], [0.229], [0.099], [0.037], [0.01], [0.006], [0.003], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.811], [0.492], [0.284], [0.148], [0.069], [0.026], [0.008], [0.007], [0.001], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.892], [0.697], [0.478], [0.312], [0.168], [0.098], [0.041], [0.019], [0.006], [0.002], [0.002], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.95], [0.844], [0.686], [0.508], [0.335], [0.217], [0.107], [0.053], [0.019], [0.014], [0.005], [0.003], [0.001], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.988], [0.932], [0.832], [0.67], [0.505], [0.328], [0.191], [0.125], [0.059], [0.026], [0.015], [0.008], [0.002], [0.002], [0.0], [0.0], [0.0], [0.0], [0.0], [0.0], [1.0], [0.996], [0.967], [0.903], [0.797], [0.652], [0.495], [0.351], [0.228], [0.143], [0.08], [0.033], [0.022], [0.003], [0.0], [0.001], [0.0], [0.0], [0.0], [0.0], [1.0], [0.998], [0.982], [0.959], [0.885], [0.801], [0.629], [0.46], [0.367], [0.223], [0.112], [0.081], [0.042], [0.016], [0.009], [0.001], [0.001], [0.0], [0.0], [1.0], [0.996], [0.996], [0.978], [0.938], [0.867], [0.776], [0.635], [0.495], [0.369], [0.241], [0.132], [0.088], [0.043], [0.019], [0.011], [0.003], [0.001], [1.0], [1.0], [0.996], [0.991], [0.966], [0.94], [0.883], [0.776], [0.621], [0.512], [0.356], [0.252], [0.131], [0.082], [0.039], [0.019], [0.012], [1.0], [1.0], [0.998], [0.998], [0.992], [0.961], [0.942], [0.865], [0.75], [0.63], [0.485], [0.355], [0.27], [0.138], [0.081], [0.039], [1.0], [1.0], [1.0], [0.996], [0.996], [0.981], [0.963], [0.919], [0.836], [0.77], [0.639], [0.489], [0.35], [0.255], [0.144], [1.0], [1.0], [1.0], [1.0], [0.999], [0.996], [0.987], [0.965], [0.919], [0.856], [0.752], [0.62], [0.491], [0.375], [1.0], [1.0], [1.0], [1.0], [0.999], [0.998], [0.992], [0.984], [0.969], [0.924], [0.845], [0.744], [0.655], [1.0], [1.0], [1.0], [1.0], [1.0], [0.999], [0.995], [0.994], [0.988], [0.953], [0.923], [0.836], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [0.998], [0.991], [0.984], [0.949], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [0.998], [0.999], [0.995], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0], [1.0]]
